ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
7875596096391115,Marcondes de Souza Alves Gorgonho,Gorgonho,"GORGONHO, M. S.;GORGONHO, M. A. S.",Recife,PE,"Atuo a mais de 17 anos com direção estratégica, gestão, liderança e transformação digital de organizações, utilizando conhecimentos multidisciplinares das áreas de tecnologia da informação, engenharia de software, metodologias ágeis e direção estratégica. Experiência com liderança e gestão de equipes ágeis de alta performance, implantação de processos organizacionais, liderança estratégica e ágil escalado. Capacidade de liderança, transparência, confiança e resolução de problemas complexos. Visão de negócios digitais e estrategista. Professor de cursos de pós-graduação nas áreas de liderança estratégica, metodologias ágeis e engenharia de software.",07-10-2022,,https://orcid.org/0000-0002-9727-4731
