ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
1391494412451943,Erika Cavalcanti Madeira Campos,Campos,"CAMPOS, E. C. M.;CAMPOS, E.",Recife,PE,"Doutoranda em Design pela UFPE, Mestre em Design pela CESAR School, Graduada em Desenho Industrial - Pós Graduada em Administração de Marketing pela Universidade de Pernambuco; Designer pela Universidade Federal de Pernambuco (1994) e Jornalista pela Universidade Católica de Pernambuco (1997). Trabalha como designer de Interação / Interface, Design Lead no CESAR - Centro de Estudos e Sistemas Avançados do Recife e como professora no Mestrado em Design, Pós Graduações e Graduação em Design na CESAR School. Tem experiência com design gráfico, design de interface, de interação para dispositivos digitais, design da Experiência e inovação pelo design. participando também de consultorias em inovação. Também atuou como líder de equipe/ líder técnico em projetos de design por mais de 9 anos. Possui Certificação CAPM [Certifield Associate in Project Management ], do PMI.",15-05-2022,Centro de Estudos e Sistemas Avançados do Recife,
