ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
8797260915259688,Camille Nascimento Santiago Caminha,Caminha,VAZIO,,,"Mestre Design, com ênfase em Artefatos Digitais pela Universidade Federal de Pernambuco e graduada em Design pela mesma universidade (2010), possui conhecimentos e experiência na área de Research, UX/UI, comunicação e marketing, além de ter realizado projetos com métodos de design na concepção de produtos inovadores. Atualmente trabalha no CESAR como UX/UI design. Atuou também com pesquisas em Design no projeto NUX - Natural User Experience, no CIN/UFPE. Possui interesses de atuação direcionados a metodologias, métodos, técnicas e processos de design, artefatos digitais e Usabilidade. 
Participação em eventos como facilitadora de workshop no P&amp;D Design 2018 e SBTI 2018, apresentação de artigos no SBTI 2019, P&amp;D Design 2018, SBTI 2018 e IHC 2O17, participação na banca avaliadora de três projetos de conclusão de curso do Curso técnico de Comunicação Visual, no CTCD (Centro Tecnológico da Cultura Digital). Participação no Conaerg 2016 - 1° Congresso Internacional de Ergonomia Aplicada. Premiação de 3º melhor artigo no SBTI 2018.",11-12-2019,,VAZIO
