COURSE,YEAR,INTEGRANTES
Oficina de Animação - Inclusão Digital,2011,"['Maria Auxiliadora Soares Padilha', 'Manoel Guedes Alcoforado', 'Haíra Menezes Lopes', 'Carlos Eduardo Burgos de Melo Filho', 'Manoel Vítor Chagas da Mota']"
