ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
2959168271554057,Vitor Casadei,Casadei,VAZIO,Piracicaba,SP,"Mestre em Ciência da Computação pela Universidade de São Carlos (UFSCar) campus Sorocaba.
Pesquisador nas áreas de Engenharia de Software com foco em Acessibilidade Mobile e mais recentemente pesquisador em Machine Learning/Deep Learning com foco em visão computacional no Instituto de Pesquisa e Inovação CESAR.",18-06-2019,,VAZIO
