ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
2357786818655678,Tatyane Souza Calixto da Silva,Silva,"SILVA, T. S. C.;DA SILVA, TATYANE SOUZA CALIXTO",Olinda,PE,"Possui graduação em Licenciatura em Computação pela Universidade Federal Rural de Pernambuco (2014), mestrado em Ciência da Computação pela Universidade Federal de Pernambuco (2016) e doutorado em Ciência da Computação pela Universidade Federal de Pernambuco (2021). Atualmente é consultora de qualificação do Centro de Estudos e Sistemas Avançados do Recife, professora do curso de Ciência da Computação no CESAR School e  professora executora do Grupo Ser Educacional. Pesquisa nos seguintes temas: Pensamento Computacional, Ensino e Aprendizagem de Programação, Jogos Diversos, Game Jams e Criatividade.",31-10-2022,,
